timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Nala,BLACK AFRICAN,84949,93.8,,,,,Free State,Lejweleputswa,Nala,DsPopulationGroups
Census 2022,Municipality,Nala,COLOURED,471,0.5,,,,,Free State,Lejweleputswa,Nala,DsPopulationGroups
Census 2022,Municipality,Nala,INDIAN/ASIAN,251,0.3,,,,,Free State,Lejweleputswa,Nala,DsPopulationGroups
Census 2022,Municipality,Nala,WHITE,4789,5.3,,,,,Free State,Lejweleputswa,Nala,DsPopulationGroups
Census 2022,Municipality,Nala,OTHER,96,0.1,,,,,Free State,Lejweleputswa,Nala,DsPopulationGroups
Census 2022,Municipality,Tokologo,BLACK AFRICAN,25345,86.0,,,,,Free State,Lejweleputswa,Tokologo,DsPopulationGroups
Census 2022,Municipality,Tokologo,COLOURED,1378,4.7,,,,,Free State,Lejweleputswa,Tokologo,DsPopulationGroups
Census 2022,Municipality,Tokologo,INDIAN/ASIAN,232,0.8,,,,,Free State,Lejweleputswa,Tokologo,DsPopulationGroups
Census 2022,Municipality,Tokologo,WHITE,2432,8.3,,,,,Free State,Lejweleputswa,Tokologo,DsPopulationGroups
Census 2022,Municipality,Tokologo,OTHER,68,0.2,,,,,Free State,Lejweleputswa,Tokologo,DsPopulationGroups
Census 2022,Municipality,Tswelopele,BLACK AFRICAN,52108,91.6,,,,,Free State,Lejweleputswa,Tswelopele,DsPopulationGroups
Census 2022,Municipality,Tswelopele,COLOURED,287,0.5,,,,,Free State,Lejweleputswa,Tswelopele,DsPopulationGroups
Census 2022,Municipality,Tswelopele,INDIAN/ASIAN,197,0.3,,,,,Free State,Lejweleputswa,Tswelopele,DsPopulationGroups
Census 2022,Municipality,Tswelopele,WHITE,4192,7.4,,,,,Free State,Lejweleputswa,Tswelopele,DsPopulationGroups
Census 2022,Municipality,Tswelopele,OTHER,110,0.2,,,,,Free State,Lejweleputswa,Tswelopele,DsPopulationGroups
Census 2022,Municipality,Mangaung,BLACK AFRICAN,712036,87.9,,,,,Free State,Mangaung,Mangaung,DsPopulationGroups
Census 2022,Municipality,Mangaung,COLOURED,30384,3.8,,,,,Free State,Mangaung,Mangaung,DsPopulationGroups
Census 2022,Municipality,Mangaung,INDIAN/ASIAN,3258,0.4,,,,,Free State,Mangaung,Mangaung,DsPopulationGroups
Census 2022,Municipality,Mangaung,WHITE,62870,7.8,,,,,Free State,Mangaung,Mangaung,DsPopulationGroups
Census 2022,Municipality,Mangaung,OTHER,1424,0.2,,,,,Free State,Mangaung,Mangaung,DsPopulationGroups
Census 2022,Municipality,Dihlabeng,BLACK AFRICAN,114570,88.2,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsPopulationGroups
Census 2022,Municipality,Dihlabeng,COLOURED,1715,1.3,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsPopulationGroups
Census 2022,Municipality,Dihlabeng,INDIAN/ASIAN,706,0.5,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsPopulationGroups
Census 2022,Municipality,Dihlabeng,WHITE,12689,9.8,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsPopulationGroups
Census 2022,Municipality,Dihlabeng,OTHER,175,0.1,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsPopulationGroups
Census 2022,Municipality,Maluti a Phofung,BLACK AFRICAN,390083,97.9,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsPopulationGroups
Census 2022,Municipality,Maluti a Phofung,COLOURED,932,0.2,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsPopulationGroups
Census 2022,Municipality,Maluti a Phofung,INDIAN/ASIAN,1100,0.3,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsPopulationGroups
Census 2022,Municipality,Maluti a Phofung,WHITE,5881,1.5,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsPopulationGroups
Census 2022,Municipality,Maluti a Phofung,OTHER,354,0.1,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsPopulationGroups
Census 2022,Municipality,Mantsopa,BLACK AFRICAN,48267,86.4,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsPopulationGroups
Census 2022,Municipality,Mantsopa,COLOURED,2209,4.0,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsPopulationGroups
Census 2022,Municipality,Mantsopa,INDIAN/ASIAN,706,1.3,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsPopulationGroups
Census 2022,Municipality,Mantsopa,WHITE,4614,8.3,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsPopulationGroups
Census 2022,Municipality,Mantsopa,OTHER,71,0.1,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsPopulationGroups
Census 2022,Municipality,Nketoana,BLACK AFRICAN,60122,90.4,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsPopulationGroups
Census 2022,Municipality,Nketoana,COLOURED,166,0.2,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsPopulationGroups
Census 2022,Municipality,Nketoana,INDIAN/ASIAN,192,0.3,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsPopulationGroups
Census 2022,Municipality,Nketoana,WHITE,5914,8.9,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsPopulationGroups
Census 2022,Municipality,Nketoana,OTHER,89,0.1,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsPopulationGroups
Census 2022,Municipality,Phumelela,BLACK AFRICAN,47610,91.2,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsPopulationGroups
Census 2022,Municipality,Phumelela,COLOURED,122,0.2,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsPopulationGroups
Census 2022,Municipality,Phumelela,INDIAN/ASIAN,369,0.7,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsPopulationGroups
Census 2022,Municipality,Phumelela,WHITE,4078,7.8,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsPopulationGroups
Census 2022,Municipality,Phumelela,OTHER,42,0.1,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsPopulationGroups
Census 2022,Municipality,Setsoto,BLACK AFRICAN,117033,91.5,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsPopulationGroups
Census 2022,Municipality,Setsoto,COLOURED,1139,0.9,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsPopulationGroups
Census 2022,Municipality,Setsoto,INDIAN/ASIAN,1490,1.2,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsPopulationGroups
Census 2022,Municipality,Setsoto,WHITE,8107,6.3,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsPopulationGroups
Census 2022,Municipality,Setsoto,OTHER,128,0.1,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsPopulationGroups
Census 2022,Municipality,Kopanong,BLACK AFRICAN,35907,69.3,,,,,Free State,Xhariep,Kopanong,DsPopulationGroups
Census 2022,Municipality,Kopanong,COLOURED,9039,17.4,,,,,Free State,Xhariep,Kopanong,DsPopulationGroups
Census 2022,Municipality,Kopanong,INDIAN/ASIAN,347,0.7,,,,,Free State,Xhariep,Kopanong,DsPopulationGroups
Census 2022,Municipality,Kopanong,WHITE,6416,12.4,,,,,Free State,Xhariep,Kopanong,DsPopulationGroups
Census 2022,Municipality,Kopanong,OTHER,114,0.2,,,,,Free State,Xhariep,Kopanong,DsPopulationGroups
Census 2022,Municipality,Letsemeng,BLACK AFRICAN,28745,66.7,,,,,Free State,Xhariep,Letsemeng,DsPopulationGroups
Census 2022,Municipality,Letsemeng,COLOURED,9993,23.2,,,,,Free State,Xhariep,Letsemeng,DsPopulationGroups
Census 2022,Municipality,Letsemeng,INDIAN/ASIAN,250,0.6,,,,,Free State,Xhariep,Letsemeng,DsPopulationGroups
Census 2022,Municipality,Letsemeng,WHITE,3961,9.2,,,,,Free State,Xhariep,Letsemeng,DsPopulationGroups
Census 2022,Municipality,Letsemeng,OTHER,148,0.3,,,,,Free State,Xhariep,Letsemeng,DsPopulationGroups
Census 2022,Municipality,Mohokare,BLACK AFRICAN,33169,89.7,,,,,Free State,Xhariep,Mohokare,DsPopulationGroups
Census 2022,Municipality,Mohokare,COLOURED,716,1.9,,,,,Free State,Xhariep,Mohokare,DsPopulationGroups
Census 2022,Municipality,Mohokare,INDIAN/ASIAN,98,0.3,,,,,Free State,Xhariep,Mohokare,DsPopulationGroups
Census 2022,Municipality,Mohokare,WHITE,2948,8.0,,,,,Free State,Xhariep,Mohokare,DsPopulationGroups
Census 2022,Municipality,Mohokare,OTHER,27,0.1,,,,,Free State,Xhariep,Mohokare,DsPopulationGroups
Census 2022,Municipality,City of Johannesburg,BLACK AFRICAN,4053803,84.5,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsPopulationGroups
Census 2022,Municipality,City of Johannesburg,COLOURED,229528,4.8,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsPopulationGroups
Census 2022,Municipality,City of Johannesburg,INDIAN/ASIAN,167363,3.5,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsPopulationGroups
Census 2022,Municipality,City of Johannesburg,WHITE,333651,7.0,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsPopulationGroups
Census 2022,Municipality,City of Johannesburg,OTHER,11810,0.2,,,,,Gauteng,City of Johannesburg,City of Johannesburg,DsPopulationGroups
Census 2022,Municipality,City of Tshwane,BLACK AFRICAN,3343199,82.8,,,,,Gauteng,City of Tshwane,City of Tshwane,DsPopulationGroups
Census 2022,Municipality,City of Tshwane,COLOURED,72007,1.8,,,,,Gauteng,City of Tshwane,City of Tshwane,DsPopulationGroups
Census 2022,Municipality,City of Tshwane,INDIAN/ASIAN,69097,1.7,,,,,Gauteng,City of Tshwane,City of Tshwane,DsPopulationGroups
Census 2022,Municipality,City of Tshwane,WHITE,541114,13.4,,,,,Gauteng,City of Tshwane,City of Tshwane,DsPopulationGroups
Census 2022,Municipality,City of Tshwane,OTHER,12487,0.3,,,,,Gauteng,City of Tshwane,City of Tshwane,DsPopulationGroups
Census 2022,Municipality,Ekurhuleni,BLACK AFRICAN,3463070,85.3,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsPopulationGroups
Census 2022,Municipality,Ekurhuleni,COLOURED,102003,2.5,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsPopulationGroups
Census 2022,Municipality,Ekurhuleni,INDIAN/ASIAN,72422,1.8,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsPopulationGroups
Census 2022,Municipality,Ekurhuleni,WHITE,416886,10.3,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsPopulationGroups
Census 2022,Municipality,Ekurhuleni,OTHER,7509,0.2,,,,,Gauteng,Ekurhuleni,Ekurhuleni,DsPopulationGroups
Census 2022,Municipality,Emfuleni,BLACK AFRICAN,859578,90.9,,,,,Gauteng,Sedibeng,Emfuleni,DsPopulationGroups
Census 2022,Municipality,Emfuleni,COLOURED,9451,1.0,,,,,Gauteng,Sedibeng,Emfuleni,DsPopulationGroups
Census 2022,Municipality,Emfuleni,INDIAN/ASIAN,6485,0.7,,,,,Gauteng,Sedibeng,Emfuleni,DsPopulationGroups
Census 2022,Municipality,Emfuleni,WHITE,68277,7.2,,,,,Gauteng,Sedibeng,Emfuleni,DsPopulationGroups
Census 2022,Municipality,Emfuleni,OTHER,1688,0.2,,,,,Gauteng,Sedibeng,Emfuleni,DsPopulationGroups
Census 2022,Municipality,Lesedi,BLACK AFRICAN,114168,86.0,,,,,Gauteng,Sedibeng,Lesedi,DsPopulationGroups
Census 2022,Municipality,Lesedi,COLOURED,1111,0.8,,,,,Gauteng,Sedibeng,Lesedi,DsPopulationGroups
Census 2022,Municipality,Lesedi,INDIAN/ASIAN,925,0.7,,,,,Gauteng,Sedibeng,Lesedi,DsPopulationGroups
Census 2022,Municipality,Lesedi,WHITE,16372,12.3,,,,,Gauteng,Sedibeng,Lesedi,DsPopulationGroups
Census 2022,Municipality,Lesedi,OTHER,202,0.2,,,,,Gauteng,Sedibeng,Lesedi,DsPopulationGroups
Census 2022,Municipality,Midvaal,BLACK AFRICAN,78249,69.7,,,,,Gauteng,Sedibeng,Midvaal,DsPopulationGroups
Census 2022,Municipality,Midvaal,COLOURED,1697,1.5,,,,,Gauteng,Sedibeng,Midvaal,DsPopulationGroups
Census 2022,Municipality,Midvaal,INDIAN/ASIAN,1424,1.3,,,,,Gauteng,Sedibeng,Midvaal,DsPopulationGroups
Census 2022,Municipality,Midvaal,WHITE,30589,27.3,,,,,Gauteng,Sedibeng,Midvaal,DsPopulationGroups
Census 2022,Municipality,Midvaal,OTHER,271,0.2,,,,,Gauteng,Sedibeng,Midvaal,DsPopulationGroups
Census 2022,Municipality,Merafong City,BLACK AFRICAN,201553,89.4,,,,,Gauteng,West Rand,Merafong City,DsPopulationGroups
Census 2022,Municipality,Merafong City,COLOURED,2931,1.3,,,,,Gauteng,West Rand,Merafong City,DsPopulationGroups
Census 2022,Municipality,Merafong City,INDIAN/ASIAN,722,0.3,,,,,Gauteng,West Rand,Merafong City,DsPopulationGroups
Census 2022,Municipality,Merafong City,WHITE,19886,8.8,,,,,Gauteng,West Rand,Merafong City,DsPopulationGroups
Census 2022,Municipality,Merafong City,OTHER,321,0.1,,,,,Gauteng,West Rand,Merafong City,DsPopulationGroups
Census 2022,Municipality,Mogale City,BLACK AFRICAN,369233,84.3,,,,,Gauteng,West Rand,Mogale City,DsPopulationGroups
Census 2022,Municipality,Mogale City,COLOURED,3483,0.8,,,,,Gauteng,West Rand,Mogale City,DsPopulationGroups
Census 2022,Municipality,Mogale City,INDIAN/ASIAN,10013,2.3,,,,,Gauteng,West Rand,Mogale City,DsPopulationGroups
Census 2022,Municipality,Mogale City,WHITE,54654,12.5,,,,,Gauteng,West Rand,Mogale City,DsPopulationGroups
Census 2022,Municipality,Mogale City,OTHER,768,0.2,,,,,Gauteng,West Rand,Mogale City,DsPopulationGroups
Census 2022,Municipality,Rand West City,BLACK AFRICAN,282457,84.4,,,,,Gauteng,West Rand,Rand West City,DsPopulationGroups
Census 2022,Municipality,Rand West City,COLOURED,21647,6.5,,,,,Gauteng,West Rand,Rand West City,DsPopulationGroups
Census 2022,Municipality,Rand West City,INDIAN/ASIAN,1285,0.4,,,,,Gauteng,West Rand,Rand West City,DsPopulationGroups
Census 2022,Municipality,Rand West City,WHITE,28370,8.5,,,,,Gauteng,West Rand,Rand West City,DsPopulationGroups
Census 2022,Municipality,Rand West City,OTHER,834,0.2,,,,,Gauteng,West Rand,Rand West City,DsPopulationGroups
Census 2022,Municipality,Dannhauser,BLACK AFRICAN,139283,97.6,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsPopulationGroups
Census 2022,Municipality,Dannhauser,COLOURED,487,0.3,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsPopulationGroups
Census 2022,Municipality,Dannhauser,INDIAN/ASIAN,1822,1.3,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsPopulationGroups
Census 2022,Municipality,Dannhauser,WHITE,955,0.7,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsPopulationGroups
Census 2022,Municipality,Dannhauser,OTHER,200,0.1,,,,,KwaZulu-Natal,Amajuba,Dannhauser,DsPopulationGroups
Census 2022,Municipality,Emadlangeni,BLACK AFRICAN,33718,91.3,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsPopulationGroups
Census 2022,Municipality,Emadlangeni,COLOURED,671,1.8,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsPopulationGroups
Census 2022,Municipality,Emadlangeni,INDIAN/ASIAN,81,0.2,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsPopulationGroups
Census 2022,Municipality,Emadlangeni,WHITE,2447,6.6,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsPopulationGroups
Census 2022,Municipality,Emadlangeni,OTHER,29,0.1,,,,,KwaZulu-Natal,Amajuba,Emadlangeni,DsPopulationGroups
Census 2022,Municipality,Newcastle,BLACK AFRICAN,461500,90.9,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsPopulationGroups
Census 2022,Municipality,Newcastle,COLOURED,4468,0.9,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsPopulationGroups
Census 2022,Municipality,Newcastle,INDIAN/ASIAN,18423,3.6,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsPopulationGroups
Census 2022,Municipality,Newcastle,WHITE,21776,4.3,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsPopulationGroups
Census 2022,Municipality,Newcastle,OTHER,1437,0.3,,,,,KwaZulu-Natal,Amajuba,Newcastle,DsPopulationGroups
Census 2022,Municipality,eThekwini,BLACK AFRICAN,3030590,71.6,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsPopulationGroups
Census 2022,Municipality,eThekwini,COLOURED,104369,2.5,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsPopulationGroups
Census 2022,Municipality,eThekwini,INDIAN/ASIAN,835907,19.7,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsPopulationGroups
Census 2022,Municipality,eThekwini,WHITE,252332,6.0,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsPopulationGroups
Census 2022,Municipality,eThekwini,OTHER,11531,0.3,,,,,KwaZulu-Natal,eThekwini,eThekwini,DsPopulationGroups
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,BLACK AFRICAN,123813,96.3,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsPopulationGroups
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,COLOURED,465,0.4,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsPopulationGroups
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,INDIAN/ASIAN,249,0.2,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsPopulationGroups
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,WHITE,3854,3.0,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsPopulationGroups
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,OTHER,161,0.1,,,,,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsPopulationGroups
Census 2022,Municipality,Greater Kokstad,BLACK AFRICAN,71008,87.0,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsPopulationGroups
Census 2022,Municipality,Greater Kokstad,COLOURED,7767,9.5,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsPopulationGroups
Census 2022,Municipality,Greater Kokstad,INDIAN/ASIAN,687,0.8,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsPopulationGroups
Census 2022,Municipality,Greater Kokstad,WHITE,2068,2.5,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsPopulationGroups
Census 2022,Municipality,Greater Kokstad,OTHER,129,0.2,,,,,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsPopulationGroups
Census 2022,Municipality,Ubuhlebezwe,BLACK AFRICAN,128897,96.9,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsPopulationGroups
Census 2022,Municipality,Ubuhlebezwe,COLOURED,1921,1.4,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsPopulationGroups
Census 2022,Municipality,Ubuhlebezwe,INDIAN/ASIAN,743,0.6,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsPopulationGroups
Census 2022,Municipality,Ubuhlebezwe,WHITE,926,0.7,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsPopulationGroups
Census 2022,Municipality,Ubuhlebezwe,OTHER,530,0.4,,,,,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsPopulationGroups
Census 2022,Municipality,Umzimkhulu,BLACK AFRICAN,218609,99.1,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsPopulationGroups
Census 2022,Municipality,Umzimkhulu,COLOURED,891,0.4,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsPopulationGroups
Census 2022,Municipality,Umzimkhulu,INDIAN/ASIAN,265,0.1,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsPopulationGroups
Census 2022,Municipality,Umzimkhulu,WHITE,163,0.1,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsPopulationGroups
Census 2022,Municipality,Umzimkhulu,OTHER,573,0.3,,,,,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsPopulationGroups
Census 2022,Municipality,KwaDukuza,BLACK AFRICAN,231939,71.4,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsPopulationGroups
Census 2022,Municipality,KwaDukuza,COLOURED,3618,1.1,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsPopulationGroups
Census 2022,Municipality,KwaDukuza,INDIAN/ASIAN,60377,18.6,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsPopulationGroups
Census 2022,Municipality,KwaDukuza,WHITE,27935,8.6,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsPopulationGroups
Census 2022,Municipality,KwaDukuza,OTHER,1011,0.3,,,,,KwaZulu-Natal,iLembe,KwaDukuza,DsPopulationGroups
Census 2022,Municipality,Mandeni,BLACK AFRICAN,172211,95.2,,,,,KwaZulu-Natal,iLembe,Mandeni,DsPopulationGroups
Census 2022,Municipality,Mandeni,COLOURED,1083,0.6,,,,,KwaZulu-Natal,iLembe,Mandeni,DsPopulationGroups
Census 2022,Municipality,Mandeni,INDIAN/ASIAN,4344,2.4,,,,,KwaZulu-Natal,iLembe,Mandeni,DsPopulationGroups
Census 2022,Municipality,Mandeni,WHITE,2063,1.1,,,,,KwaZulu-Natal,iLembe,Mandeni,DsPopulationGroups
Census 2022,Municipality,Mandeni,OTHER,1232,0.7,,,,,KwaZulu-Natal,iLembe,Mandeni,DsPopulationGroups
Census 2022,Municipality,Maphumulo,BLACK AFRICAN,110507,99.6,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsPopulationGroups
Census 2022,Municipality,Maphumulo,COLOURED,189,0.2,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsPopulationGroups
Census 2022,Municipality,Maphumulo,INDIAN/ASIAN,107,0.1,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsPopulationGroups
Census 2022,Municipality,Maphumulo,WHITE,123,0.1,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsPopulationGroups
Census 2022,Municipality,Maphumulo,OTHER,52,0.0,,,,,KwaZulu-Natal,iLembe,Maphumulo,DsPopulationGroups
Census 2022,Municipality,Ndwedwe,BLACK AFRICAN,164402,99.1,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsPopulationGroups
Census 2022,Municipality,Ndwedwe,COLOURED,316,0.2,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsPopulationGroups
Census 2022,Municipality,Ndwedwe,INDIAN/ASIAN,829,0.5,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsPopulationGroups
Census 2022,Municipality,Ndwedwe,WHITE,197,0.1,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsPopulationGroups
Census 2022,Municipality,Ndwedwe,OTHER,73,0.0,,,,,KwaZulu-Natal,iLembe,Ndwedwe,DsPopulationGroups
Census 2022,Municipality,Mfolozi,BLACK AFRICAN,157670,98.8,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsPopulationGroups
Census 2022,Municipality,Mfolozi,COLOURED,342,0.2,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsPopulationGroups
Census 2022,Municipality,Mfolozi,INDIAN/ASIAN,232,0.1,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsPopulationGroups
Census 2022,Municipality,Mfolozi,WHITE,1108,0.7,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsPopulationGroups
Census 2022,Municipality,Mfolozi,OTHER,304,0.2,,,,,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsPopulationGroups
Census 2022,Municipality,Mthonjaneni,BLACK AFRICAN,98404,99.1,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsPopulationGroups
Census 2022,Municipality,Mthonjaneni,COLOURED,300,0.3,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsPopulationGroups
Census 2022,Municipality,Mthonjaneni,INDIAN/ASIAN,129,0.1,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsPopulationGroups
Census 2022,Municipality,Mthonjaneni,WHITE,384,0.4,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsPopulationGroups
Census 2022,Municipality,Mthonjaneni,OTHER,41,0.0,,,,,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsPopulationGroups
Census 2022,Municipality,Nkandla,BLACK AFRICAN,108359,99.6,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsPopulationGroups
Census 2022,Municipality,Nkandla,COLOURED,158,0.1,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsPopulationGroups
Census 2022,Municipality,Nkandla,INDIAN/ASIAN,131,0.1,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsPopulationGroups
Census 2022,Municipality,Nkandla,WHITE,35,0.0,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsPopulationGroups
Census 2022,Municipality,Nkandla,OTHER,97,0.1,,,,,KwaZulu-Natal,King Cetshwayo,Nkandla,DsPopulationGroups
Census 2022,Municipality,uMhlathuze,BLACK AFRICAN,361147,87.7,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsPopulationGroups
Census 2022,Municipality,uMhlathuze,COLOURED,3616,0.9,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsPopulationGroups
Census 2022,Municipality,uMhlathuze,INDIAN/ASIAN,15285,3.7,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsPopulationGroups
Census 2022,Municipality,uMhlathuze,WHITE,30968,7.5,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsPopulationGroups
Census 2022,Municipality,uMhlathuze,OTHER,1013,0.2,,,,,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsPopulationGroups
Census 2022,Municipality,uMlalazi,BLACK AFRICAN,231060,95.7,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsPopulationGroups
Census 2022,Municipality,uMlalazi,COLOURED,1297,0.5,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsPopulationGroups
Census 2022,Municipality,uMlalazi,INDIAN/ASIAN,3634,1.5,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsPopulationGroups
Census 2022,Municipality,uMlalazi,WHITE,4998,2.1,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsPopulationGroups
Census 2022,Municipality,uMlalazi,OTHER,396,0.2,,,,,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsPopulationGroups
Census 2022,Municipality,Ray Nkonyeni,BLACK AFRICAN,300435,83.0,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsPopulationGroups
Census 2022,Municipality,Ray Nkonyeni,COLOURED,4829,1.3,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsPopulationGroups
Census 2022,Municipality,Ray Nkonyeni,INDIAN/ASIAN,20397,5.6,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsPopulationGroups
