timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Letsemeng,Formal dwelling,9279,84.8,Free State,Xhariep,Letsemeng,DsTypeOfMainDwellings
Census 2022,Municipality,Letsemeng,Traditional dwelling,33,0.3,Free State,Xhariep,Letsemeng,DsTypeOfMainDwellings
Census 2022,Municipality,Letsemeng,Informal dwelling,1586,14.5,Free State,Xhariep,Letsemeng,DsTypeOfMainDwellings
Census 2022,Municipality,Letsemeng,Other,43,0.4,Free State,Xhariep,Letsemeng,DsTypeOfMainDwellings
Census 2022,Municipality,Mohokare,Formal dwelling,9739,92.3,Free State,Xhariep,Mohokare,DsTypeOfMainDwellings
Census 2022,Municipality,Mohokare,Traditional dwelling,39,0.4,Free State,Xhariep,Mohokare,DsTypeOfMainDwellings
Census 2022,Municipality,Mohokare,Informal dwelling,689,6.5,Free State,Xhariep,Mohokare,DsTypeOfMainDwellings
Census 2022,Municipality,Mohokare,Other,78,0.7,Free State,Xhariep,Mohokare,DsTypeOfMainDwellings
Census 2022,Municipality,City of Johannesburg,Formal dwelling,1654417,89.8,Gauteng,City of Johannesburg,City of Johannesburg,DsTypeOfMainDwellings
Census 2022,Municipality,City of Johannesburg,Traditional dwelling,3890,0.2,Gauteng,City of Johannesburg,City of Johannesburg,DsTypeOfMainDwellings
Census 2022,Municipality,City of Johannesburg,Informal dwelling,179028,9.7,Gauteng,City of Johannesburg,City of Johannesburg,DsTypeOfMainDwellings
Census 2022,Municipality,City of Johannesburg,Other,4583,0.2,Gauteng,City of Johannesburg,City of Johannesburg,DsTypeOfMainDwellings
Census 2022,Municipality,City of Tshwane,Formal dwelling,1141292,86.3,Gauteng,City of Tshwane,City of Tshwane,DsTypeOfMainDwellings
Census 2022,Municipality,City of Tshwane,Traditional dwelling,3517,0.3,Gauteng,City of Tshwane,City of Tshwane,DsTypeOfMainDwellings
Census 2022,Municipality,City of Tshwane,Informal dwelling,173749,13.1,Gauteng,City of Tshwane,City of Tshwane,DsTypeOfMainDwellings
Census 2022,Municipality,City of Tshwane,Other,3693,0.3,Gauteng,City of Tshwane,City of Tshwane,DsTypeOfMainDwellings
Census 2022,Municipality,Ekurhuleni,Formal dwelling,1253299,88.2,Gauteng,Ekurhuleni,Ekurhuleni,DsTypeOfMainDwellings
Census 2022,Municipality,Ekurhuleni,Traditional dwelling,4340,0.3,Gauteng,Ekurhuleni,Ekurhuleni,DsTypeOfMainDwellings
Census 2022,Municipality,Ekurhuleni,Informal dwelling,158756,11.2,Gauteng,Ekurhuleni,Ekurhuleni,DsTypeOfMainDwellings
Census 2022,Municipality,Ekurhuleni,Other,4608,0.3,Gauteng,Ekurhuleni,Ekurhuleni,DsTypeOfMainDwellings
Census 2022,Municipality,Emfuleni,Formal dwelling,268491,90.1,Gauteng,Sedibeng,Emfuleni,DsTypeOfMainDwellings
Census 2022,Municipality,Emfuleni,Traditional dwelling,866,0.3,Gauteng,Sedibeng,Emfuleni,DsTypeOfMainDwellings
Census 2022,Municipality,Emfuleni,Informal dwelling,28065,9.4,Gauteng,Sedibeng,Emfuleni,DsTypeOfMainDwellings
Census 2022,Municipality,Emfuleni,Other,488,0.2,Gauteng,Sedibeng,Emfuleni,DsTypeOfMainDwellings
Census 2022,Municipality,Lesedi,Formal dwelling,40499,95.1,Gauteng,Sedibeng,Lesedi,DsTypeOfMainDwellings
Census 2022,Municipality,Lesedi,Traditional dwelling,269,0.6,Gauteng,Sedibeng,Lesedi,DsTypeOfMainDwellings
Census 2022,Municipality,Lesedi,Informal dwelling,1786,4.2,Gauteng,Sedibeng,Lesedi,DsTypeOfMainDwellings
Census 2022,Municipality,Lesedi,Other,44,0.1,Gauteng,Sedibeng,Lesedi,DsTypeOfMainDwellings
Census 2022,Municipality,Midvaal,Formal dwelling,33969,93.2,Gauteng,Sedibeng,Midvaal,DsTypeOfMainDwellings
Census 2022,Municipality,Midvaal,Traditional dwelling,138,0.4,Gauteng,Sedibeng,Midvaal,DsTypeOfMainDwellings
Census 2022,Municipality,Midvaal,Informal dwelling,2228,6.1,Gauteng,Sedibeng,Midvaal,DsTypeOfMainDwellings
Census 2022,Municipality,Midvaal,Other,129,0.4,Gauteng,Sedibeng,Midvaal,DsTypeOfMainDwellings
Census 2022,Municipality,Merafong City,Formal dwelling,71086,91.6,Gauteng,West Rand,Merafong City,DsTypeOfMainDwellings
Census 2022,Municipality,Merafong City,Traditional dwelling,119,0.2,Gauteng,West Rand,Merafong City,DsTypeOfMainDwellings
Census 2022,Municipality,Merafong City,Informal dwelling,6281,8.1,Gauteng,West Rand,Merafong City,DsTypeOfMainDwellings
Census 2022,Municipality,Merafong City,Other,113,0.1,Gauteng,West Rand,Merafong City,DsTypeOfMainDwellings
Census 2022,Municipality,Mogale City,Formal dwelling,128202,85.0,Gauteng,West Rand,Mogale City,DsTypeOfMainDwellings
Census 2022,Municipality,Mogale City,Traditional dwelling,598,0.4,Gauteng,West Rand,Mogale City,DsTypeOfMainDwellings
Census 2022,Municipality,Mogale City,Informal dwelling,21495,14.3,Gauteng,West Rand,Mogale City,DsTypeOfMainDwellings
Census 2022,Municipality,Mogale City,Other,492,0.3,Gauteng,West Rand,Mogale City,DsTypeOfMainDwellings
Census 2022,Municipality,Rand West City,Formal dwelling,114739,89.5,Gauteng,West Rand,Rand West City,DsTypeOfMainDwellings
Census 2022,Municipality,Rand West City,Traditional dwelling,324,0.3,Gauteng,West Rand,Rand West City,DsTypeOfMainDwellings
Census 2022,Municipality,Rand West City,Informal dwelling,12929,10.1,Gauteng,West Rand,Rand West City,DsTypeOfMainDwellings
Census 2022,Municipality,Rand West City,Other,153,0.1,Gauteng,West Rand,Rand West City,DsTypeOfMainDwellings
Census 2022,Municipality,Dannhauser,Formal dwelling,21783,85.5,KwaZulu-Natal,Amajuba,Dannhauser,DsTypeOfMainDwellings
Census 2022,Municipality,Dannhauser,Traditional dwelling,3391,13.3,KwaZulu-Natal,Amajuba,Dannhauser,DsTypeOfMainDwellings
Census 2022,Municipality,Dannhauser,Informal dwelling,276,1.1,KwaZulu-Natal,Amajuba,Dannhauser,DsTypeOfMainDwellings
Census 2022,Municipality,Dannhauser,Other,29,0.1,KwaZulu-Natal,Amajuba,Dannhauser,DsTypeOfMainDwellings
Census 2022,Municipality,Emadlangeni,Formal dwelling,6536,81.7,KwaZulu-Natal,Amajuba,Emadlangeni,DsTypeOfMainDwellings
Census 2022,Municipality,Emadlangeni,Traditional dwelling,1079,13.5,KwaZulu-Natal,Amajuba,Emadlangeni,DsTypeOfMainDwellings
Census 2022,Municipality,Emadlangeni,Informal dwelling,372,4.7,KwaZulu-Natal,Amajuba,Emadlangeni,DsTypeOfMainDwellings
Census 2022,Municipality,Emadlangeni,Other,10,0.1,KwaZulu-Natal,Amajuba,Emadlangeni,DsTypeOfMainDwellings
Census 2022,Municipality,Newcastle,Formal dwelling,112122,96.0,KwaZulu-Natal,Amajuba,Newcastle,DsTypeOfMainDwellings
Census 2022,Municipality,Newcastle,Traditional dwelling,2503,2.1,KwaZulu-Natal,Amajuba,Newcastle,DsTypeOfMainDwellings
Census 2022,Municipality,Newcastle,Informal dwelling,1958,1.7,KwaZulu-Natal,Amajuba,Newcastle,DsTypeOfMainDwellings
Census 2022,Municipality,Newcastle,Other,180,0.2,KwaZulu-Natal,Amajuba,Newcastle,DsTypeOfMainDwellings
Census 2022,Municipality,eThekwini,Formal dwelling,1001347,89.2,KwaZulu-Natal,eThekwini,eThekwini,DsTypeOfMainDwellings
Census 2022,Municipality,eThekwini,Traditional dwelling,18677,1.7,KwaZulu-Natal,eThekwini,eThekwini,DsTypeOfMainDwellings
Census 2022,Municipality,eThekwini,Informal dwelling,100291,8.9,KwaZulu-Natal,eThekwini,eThekwini,DsTypeOfMainDwellings
Census 2022,Municipality,eThekwini,Other,2422,0.2,KwaZulu-Natal,eThekwini,eThekwini,DsTypeOfMainDwellings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Formal dwelling,14068,55.1,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsTypeOfMainDwellings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Traditional dwelling,10322,40.4,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsTypeOfMainDwellings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Informal dwelling,726,2.8,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsTypeOfMainDwellings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Other,408,1.6,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Kokstad,Formal dwelling,20527,90.3,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Kokstad,Traditional dwelling,972,4.3,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Kokstad,Informal dwelling,1135,5.0,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Kokstad,Other,103,0.5,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsTypeOfMainDwellings
Census 2022,Municipality,Ubuhlebezwe,Formal dwelling,18810,70.3,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsTypeOfMainDwellings
Census 2022,Municipality,Ubuhlebezwe,Traditional dwelling,6783,25.4,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsTypeOfMainDwellings
Census 2022,Municipality,Ubuhlebezwe,Informal dwelling,1087,4.1,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsTypeOfMainDwellings
Census 2022,Municipality,Ubuhlebezwe,Other,62,0.2,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsTypeOfMainDwellings
Census 2022,Municipality,Umzimkhulu,Formal dwelling,22723,56.7,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsTypeOfMainDwellings
Census 2022,Municipality,Umzimkhulu,Traditional dwelling,16896,42.2,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsTypeOfMainDwellings
Census 2022,Municipality,Umzimkhulu,Informal dwelling,264,0.7,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsTypeOfMainDwellings
Census 2022,Municipality,Umzimkhulu,Other,181,0.5,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsTypeOfMainDwellings
Census 2022,Municipality,KwaDukuza,Formal dwelling,91351,94.8,KwaZulu-Natal,iLembe,KwaDukuza,DsTypeOfMainDwellings
Census 2022,Municipality,KwaDukuza,Traditional dwelling,1317,1.4,KwaZulu-Natal,iLembe,KwaDukuza,DsTypeOfMainDwellings
Census 2022,Municipality,KwaDukuza,Informal dwelling,3535,3.7,KwaZulu-Natal,iLembe,KwaDukuza,DsTypeOfMainDwellings
Census 2022,Municipality,KwaDukuza,Other,166,0.2,KwaZulu-Natal,iLembe,KwaDukuza,DsTypeOfMainDwellings
Census 2022,Municipality,Mandeni,Formal dwelling,37312,92.3,KwaZulu-Natal,iLembe,Mandeni,DsTypeOfMainDwellings
Census 2022,Municipality,Mandeni,Traditional dwelling,1829,4.5,KwaZulu-Natal,iLembe,Mandeni,DsTypeOfMainDwellings
Census 2022,Municipality,Mandeni,Informal dwelling,1208,3.0,KwaZulu-Natal,iLembe,Mandeni,DsTypeOfMainDwellings
Census 2022,Municipality,Mandeni,Other,86,0.2,KwaZulu-Natal,iLembe,Mandeni,DsTypeOfMainDwellings
Census 2022,Municipality,Maphumulo,Formal dwelling,13585,66.6,KwaZulu-Natal,iLembe,Maphumulo,DsTypeOfMainDwellings
Census 2022,Municipality,Maphumulo,Traditional dwelling,6501,31.9,KwaZulu-Natal,iLembe,Maphumulo,DsTypeOfMainDwellings
Census 2022,Municipality,Maphumulo,Informal dwelling,174,0.9,KwaZulu-Natal,iLembe,Maphumulo,DsTypeOfMainDwellings
Census 2022,Municipality,Maphumulo,Other,137,0.7,KwaZulu-Natal,iLembe,Maphumulo,DsTypeOfMainDwellings
Census 2022,Municipality,Ndwedwe,Formal dwelling,21634,72.2,KwaZulu-Natal,iLembe,Ndwedwe,DsTypeOfMainDwellings
Census 2022,Municipality,Ndwedwe,Traditional dwelling,7926,26.4,KwaZulu-Natal,iLembe,Ndwedwe,DsTypeOfMainDwellings
Census 2022,Municipality,Ndwedwe,Informal dwelling,295,1.0,KwaZulu-Natal,iLembe,Ndwedwe,DsTypeOfMainDwellings
Census 2022,Municipality,Ndwedwe,Other,126,0.4,KwaZulu-Natal,iLembe,Ndwedwe,DsTypeOfMainDwellings
Census 2022,Municipality,Mfolozi,Formal dwelling,25288,88.7,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsTypeOfMainDwellings
Census 2022,Municipality,Mfolozi,Traditional dwelling,2594,9.1,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsTypeOfMainDwellings
Census 2022,Municipality,Mfolozi,Informal dwelling,578,2.0,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsTypeOfMainDwellings
Census 2022,Municipality,Mfolozi,Other,57,0.2,KwaZulu-Natal,King Cetshwayo,Mfolozi,DsTypeOfMainDwellings
Census 2022,Municipality,Mthonjaneni,Formal dwelling,11615,75.4,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsTypeOfMainDwellings
Census 2022,Municipality,Mthonjaneni,Traditional dwelling,3478,22.6,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsTypeOfMainDwellings
Census 2022,Municipality,Mthonjaneni,Informal dwelling,118,0.8,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsTypeOfMainDwellings
Census 2022,Municipality,Mthonjaneni,Other,197,1.3,KwaZulu-Natal,King Cetshwayo,Mthonjaneni,DsTypeOfMainDwellings
Census 2022,Municipality,Nkandla,Formal dwelling,9075,55.8,KwaZulu-Natal,King Cetshwayo,Nkandla,DsTypeOfMainDwellings
Census 2022,Municipality,Nkandla,Traditional dwelling,7010,43.1,KwaZulu-Natal,King Cetshwayo,Nkandla,DsTypeOfMainDwellings
Census 2022,Municipality,Nkandla,Informal dwelling,143,0.9,KwaZulu-Natal,King Cetshwayo,Nkandla,DsTypeOfMainDwellings
Census 2022,Municipality,Nkandla,Other,27,0.2,KwaZulu-Natal,King Cetshwayo,Nkandla,DsTypeOfMainDwellings
Census 2022,Municipality,uMhlathuze,Formal dwelling,97417,97.0,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsTypeOfMainDwellings
Census 2022,Municipality,uMhlathuze,Traditional dwelling,2009,2.0,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsTypeOfMainDwellings
Census 2022,Municipality,uMhlathuze,Informal dwelling,778,0.8,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsTypeOfMainDwellings
Census 2022,Municipality,uMhlathuze,Other,237,0.2,KwaZulu-Natal,King Cetshwayo,uMhlathuze,DsTypeOfMainDwellings
Census 2022,Municipality,uMlalazi,Formal dwelling,36516,80.9,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsTypeOfMainDwellings
Census 2022,Municipality,uMlalazi,Traditional dwelling,7628,16.9,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsTypeOfMainDwellings
Census 2022,Municipality,uMlalazi,Informal dwelling,573,1.3,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsTypeOfMainDwellings
Census 2022,Municipality,uMlalazi,Other,402,0.9,KwaZulu-Natal,King Cetshwayo,uMlalazi,DsTypeOfMainDwellings
Census 2022,Municipality,Ray Nkonyeni,Formal dwelling,82171,93.8,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsTypeOfMainDwellings
Census 2022,Municipality,Ray Nkonyeni,Traditional dwelling,2324,2.7,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsTypeOfMainDwellings
Census 2022,Municipality,Ray Nkonyeni,Informal dwelling,2922,3.3,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsTypeOfMainDwellings
Census 2022,Municipality,Ray Nkonyeni,Other,215,0.2,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsTypeOfMainDwellings
Census 2022,Municipality,Umdoni,Formal dwelling,24908,75.3,KwaZulu-Natal,Ugu,Umdoni,DsTypeOfMainDwellings
Census 2022,Municipality,Umdoni,Traditional dwelling,5734,17.3,KwaZulu-Natal,Ugu,Umdoni,DsTypeOfMainDwellings
Census 2022,Municipality,Umdoni,Informal dwelling,2346,7.1,KwaZulu-Natal,Ugu,Umdoni,DsTypeOfMainDwellings
Census 2022,Municipality,Umdoni,Other,96,0.3,KwaZulu-Natal,Ugu,Umdoni,DsTypeOfMainDwellings
Census 2022,Municipality,uMuziwabantu,Formal dwelling,17061,73.2,KwaZulu-Natal,Ugu,uMuziwabantu,DsTypeOfMainDwellings
Census 2022,Municipality,uMuziwabantu,Traditional dwelling,6067,26.0,KwaZulu-Natal,Ugu,uMuziwabantu,DsTypeOfMainDwellings
Census 2022,Municipality,uMuziwabantu,Informal dwelling,143,0.6,KwaZulu-Natal,Ugu,uMuziwabantu,DsTypeOfMainDwellings
Census 2022,Municipality,uMuziwabantu,Other,48,0.2,KwaZulu-Natal,Ugu,uMuziwabantu,DsTypeOfMainDwellings
Census 2022,Municipality,Umzumbe,Formal dwelling,22788,79.7,KwaZulu-Natal,Ugu,Umzumbe,DsTypeOfMainDwellings
Census 2022,Municipality,Umzumbe,Traditional dwelling,5562,19.5,KwaZulu-Natal,Ugu,Umzumbe,DsTypeOfMainDwellings
Census 2022,Municipality,Umzumbe,Informal dwelling,216,0.8,KwaZulu-Natal,Ugu,Umzumbe,DsTypeOfMainDwellings
Census 2022,Municipality,Umzumbe,Other,28,0.1,KwaZulu-Natal,Ugu,Umzumbe,DsTypeOfMainDwellings
Census 2022,Municipality,Impendle,Formal dwelling,5436,76.0,KwaZulu-Natal,Umgungundlovu,Impendle,DsTypeOfMainDwellings
Census 2022,Municipality,Impendle,Traditional dwelling,1645,23.0,KwaZulu-Natal,Umgungundlovu,Impendle,DsTypeOfMainDwellings
Census 2022,Municipality,Impendle,Informal dwelling,54,0.8,KwaZulu-Natal,Umgungundlovu,Impendle,DsTypeOfMainDwellings
Census 2022,Municipality,Impendle,Other,21,0.3,KwaZulu-Natal,Umgungundlovu,Impendle,DsTypeOfMainDwellings
Census 2022,Municipality,Mkhambathini,Formal dwelling,10330,80.3,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsTypeOfMainDwellings
Census 2022,Municipality,Mkhambathini,Traditional dwelling,2208,17.2,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsTypeOfMainDwellings
Census 2022,Municipality,Mkhambathini,Informal dwelling,288,2.2,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsTypeOfMainDwellings
Census 2022,Municipality,Mkhambathini,Other,35,0.3,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsTypeOfMainDwellings
Census 2022,Municipality,Mpofana,Formal dwelling,7684,91.1,KwaZulu-Natal,Umgungundlovu,Mpofana,DsTypeOfMainDwellings
Census 2022,Municipality,Mpofana,Traditional dwelling,661,7.8,KwaZulu-Natal,Umgungundlovu,Mpofana,DsTypeOfMainDwellings
Census 2022,Municipality,Mpofana,Informal dwelling,86,1.0,KwaZulu-Natal,Umgungundlovu,Mpofana,DsTypeOfMainDwellings
Census 2022,Municipality,Mpofana,Other,6,0.1,KwaZulu-Natal,Umgungundlovu,Mpofana,DsTypeOfMainDwellings
Census 2022,Municipality,Richmond,Formal dwelling,11101,81.7,KwaZulu-Natal,Umgungundlovu,Richmond,DsTypeOfMainDwellings
Census 2022,Municipality,Richmond,Traditional dwelling,2215,16.3,KwaZulu-Natal,Umgungundlovu,Richmond,DsTypeOfMainDwellings
Census 2022,Municipality,Richmond,Informal dwelling,228,1.7,KwaZulu-Natal,Umgungundlovu,Richmond,DsTypeOfMainDwellings
Census 2022,Municipality,Richmond,Other,35,0.3,KwaZulu-Natal,Umgungundlovu,Richmond,DsTypeOfMainDwellings
Census 2022,Municipality,The Msunduzi,Formal dwelling,193482,90.5,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsTypeOfMainDwellings
Census 2022,Municipality,The Msunduzi,Traditional dwelling,9462,4.4,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsTypeOfMainDwellings
Census 2022,Municipality,The Msunduzi,Informal dwelling,10268,4.8,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsTypeOfMainDwellings
Census 2022,Municipality,The Msunduzi,Other,515,0.2,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsTypeOfMainDwellings
Census 2022,Municipality,uMngeni,Formal dwelling,24457,90.3,KwaZulu-Natal,Umgungundlovu,uMngeni,DsTypeOfMainDwellings
Census 2022,Municipality,uMngeni,Traditional dwelling,819,3.0,KwaZulu-Natal,Umgungundlovu,uMngeni,DsTypeOfMainDwellings
Census 2022,Municipality,uMngeni,Informal dwelling,1771,6.5,KwaZulu-Natal,Umgungundlovu,uMngeni,DsTypeOfMainDwellings
Census 2022,Municipality,uMngeni,Other,48,0.2,KwaZulu-Natal,Umgungundlovu,uMngeni,DsTypeOfMainDwellings
Census 2022,Municipality,uMshwathi,Formal dwelling,20215,80.9,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsTypeOfMainDwellings
Census 2022,Municipality,uMshwathi,Traditional dwelling,4223,16.9,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsTypeOfMainDwellings
Census 2022,Municipality,uMshwathi,Informal dwelling,489,2.0,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsTypeOfMainDwellings
Census 2022,Municipality,uMshwathi,Other,60,0.2,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsTypeOfMainDwellings
Census 2022,Municipality,Big Five Hlabisa,Formal dwelling,21199,91.6,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsTypeOfMainDwellings
Census 2022,Municipality,Big Five Hlabisa,Traditional dwelling,1665,7.2,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsTypeOfMainDwellings
Census 2022,Municipality,Big Five Hlabisa,Informal dwelling,186,0.8,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsTypeOfMainDwellings
Census 2022,Municipality,Big Five Hlabisa,Other,86,0.4,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsTypeOfMainDwellings
Census 2022,Municipality,Jozini,Formal dwelling,31771,88.7,KwaZulu-Natal,Umkhanyakude,Jozini,DsTypeOfMainDwellings
Census 2022,Municipality,Jozini,Traditional dwelling,2901,8.1,KwaZulu-Natal,Umkhanyakude,Jozini,DsTypeOfMainDwellings
Census 2022,Municipality,Jozini,Informal dwelling,965,2.7,KwaZulu-Natal,Umkhanyakude,Jozini,DsTypeOfMainDwellings
Census 2022,Municipality,Jozini,Other,187,0.5,KwaZulu-Natal,Umkhanyakude,Jozini,DsTypeOfMainDwellings
Census 2022,Municipality,Mtubatuba,Formal dwelling,32884,92.8,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsTypeOfMainDwellings
Census 2022,Municipality,Mtubatuba,Traditional dwelling,1758,5.0,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsTypeOfMainDwellings
Census 2022,Municipality,Mtubatuba,Informal dwelling,651,1.8,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsTypeOfMainDwellings
Census 2022,Municipality,Mtubatuba,Other,128,0.4,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsTypeOfMainDwellings
Census 2022,Municipality,Umhlabuyalingana,Formal dwelling,31224,90.0,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsTypeOfMainDwellings
Census 2022,Municipality,Umhlabuyalingana,Traditional dwelling,2904,8.4,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsTypeOfMainDwellings
Census 2022,Municipality,Umhlabuyalingana,Informal dwelling,408,1.2,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsTypeOfMainDwellings
Census 2022,Municipality,Umhlabuyalingana,Other,149,0.4,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsTypeOfMainDwellings
Census 2022,Municipality,Endumeni,Formal dwelling,22625,94.4,KwaZulu-Natal,Umzinyathi,Endumeni,DsTypeOfMainDwellings
Census 2022,Municipality,Endumeni,Traditional dwelling,744,3.1,KwaZulu-Natal,Umzinyathi,Endumeni,DsTypeOfMainDwellings
Census 2022,Municipality,Endumeni,Informal dwelling,542,2.3,KwaZulu-Natal,Umzinyathi,Endumeni,DsTypeOfMainDwellings
Census 2022,Municipality,Endumeni,Other,48,0.2,KwaZulu-Natal,Umzinyathi,Endumeni,DsTypeOfMainDwellings
Census 2022,Municipality,Msinga,Formal dwelling,19717,55.4,KwaZulu-Natal,Umzinyathi,Msinga,DsTypeOfMainDwellings
Census 2022,Municipality,Msinga,Traditional dwelling,15612,43.9,KwaZulu-Natal,Umzinyathi,Msinga,DsTypeOfMainDwellings
Census 2022,Municipality,Msinga,Informal dwelling,75,0.2,KwaZulu-Natal,Umzinyathi,Msinga,DsTypeOfMainDwellings
Census 2022,Municipality,Msinga,Other,157,0.4,KwaZulu-Natal,Umzinyathi,Msinga,DsTypeOfMainDwellings
Census 2022,Municipality,Nqutu,Formal dwelling,25380,75.5,KwaZulu-Natal,Umzinyathi,Nqutu,DsTypeOfMainDwellings
Census 2022,Municipality,Nqutu,Traditional dwelling,7868,23.4,KwaZulu-Natal,Umzinyathi,Nqutu,DsTypeOfMainDwellings
Census 2022,Municipality,Nqutu,Informal dwelling,316,0.9,KwaZulu-Natal,Umzinyathi,Nqutu,DsTypeOfMainDwellings
Census 2022,Municipality,Nqutu,Other,53,0.2,KwaZulu-Natal,Umzinyathi,Nqutu,DsTypeOfMainDwellings
Census 2022,Municipality,Umvoti,Formal dwelling,22573,69.9,KwaZulu-Natal,Umzinyathi,Umvoti,DsTypeOfMainDwellings
Census 2022,Municipality,Umvoti,Traditional dwelling,8839,27.4,KwaZulu-Natal,Umzinyathi,Umvoti,DsTypeOfMainDwellings
Census 2022,Municipality,Umvoti,Informal dwelling,793,2.5,KwaZulu-Natal,Umzinyathi,Umvoti,DsTypeOfMainDwellings
Census 2022,Municipality,Umvoti,Other,85,0.3,KwaZulu-Natal,Umzinyathi,Umvoti,DsTypeOfMainDwellings
Census 2022,Municipality,Alfred Duma,Formal dwelling,84570,89.3,KwaZulu-Natal,Uthukela,Alfred Duma,DsTypeOfMainDwellings
Census 2022,Municipality,Alfred Duma,Traditional dwelling,8627,9.1,KwaZulu-Natal,Uthukela,Alfred Duma,DsTypeOfMainDwellings
Census 2022,Municipality,Alfred Duma,Informal dwelling,1107,1.2,KwaZulu-Natal,Uthukela,Alfred Duma,DsTypeOfMainDwellings
Census 2022,Municipality,Alfred Duma,Other,381,0.4,KwaZulu-Natal,Uthukela,Alfred Duma,DsTypeOfMainDwellings
Census 2022,Municipality,Inkosi Langalibalele,Formal dwelling,40405,83.5,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsTypeOfMainDwellings
Census 2022,Municipality,Inkosi Langalibalele,Traditional dwelling,7204,14.9,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsTypeOfMainDwellings
Census 2022,Municipality,Inkosi Langalibalele,Informal dwelling,668,1.4,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsTypeOfMainDwellings
Census 2022,Municipality,Inkosi Langalibalele,Other,139,0.3,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsTypeOfMainDwellings
