timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Nketoana,None,56,0.3,Free State,Thabo Mofutsanyane,Nketoana,DsEnergyForCookings
Census 2022,Municipality,Phumelela,Electricity from mains,9437,60.5,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Phumelela,Gas,3007,19.3,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Phumelela,Paraffin,240,1.5,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Phumelela,Wood,2092,13.4,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Phumelela,Coal,698,4.5,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Phumelela,Animal dung,44,0.3,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Phumelela,Solar,25,0.2,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Phumelela,Other,23,0.1,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Phumelela,None,40,0.3,Free State,Thabo Mofutsanyane,Phumelela,DsEnergyForCookings
Census 2022,Municipality,Setsoto,Electricity from mains,28641,78.5,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Setsoto,Gas,5085,13.9,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Setsoto,Paraffin,1529,4.2,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Setsoto,Wood,1058,2.9,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Setsoto,Coal,11,0.0,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Setsoto,Animal dung,8,0.0,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Setsoto,Solar,50,0.1,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Setsoto,Other,16,0.0,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Setsoto,None,74,0.2,Free State,Thabo Mofutsanyane,Setsoto,DsEnergyForCookings
Census 2022,Municipality,Kopanong,Electricity from mains,11808,81.0,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Kopanong,Gas,2382,16.3,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Kopanong,Paraffin,257,1.8,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Kopanong,Wood,69,0.5,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Kopanong,Coal,2,0.0,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Kopanong,Animal dung,0,0.0,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Kopanong,Solar,16,0.1,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Kopanong,Other,7,0.0,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Kopanong,None,37,0.3,Free State,Xhariep,Kopanong,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,Electricity from mains,8739,79.9,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,Gas,1336,12.2,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,Paraffin,343,3.1,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,Wood,446,4.1,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,Coal,7,0.1,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,Animal dung,0,0.0,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,Solar,24,0.2,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,Other,7,0.1,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Letsemeng,None,38,0.3,Free State,Xhariep,Letsemeng,DsEnergyForCookings
Census 2022,Municipality,Mohokare,Electricity from mains,8023,76.1,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,Mohokare,Gas,1759,16.7,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,Mohokare,Paraffin,546,5.2,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,Mohokare,Wood,135,1.3,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,Mohokare,Coal,7,0.1,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,Mohokare,Animal dung,1,0.0,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,Mohokare,Solar,36,0.3,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,Mohokare,Other,9,0.1,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,Mohokare,None,31,0.3,Free State,Xhariep,Mohokare,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,Electricity from mains,1086838,59.0,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,Gas,678471,36.8,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,Paraffin,68726,3.7,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,Wood,3377,0.2,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,Coal,840,0.0,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,Animal dung,48,0.0,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,Solar,984,0.1,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,Other,1227,0.1,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Johannesburg,None,1405,0.1,Gauteng,City of Johannesburg,City of Johannesburg,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,Electricity from mains,844148,63.8,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,Gas,389451,29.5,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,Paraffin,73945,5.6,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,Wood,8092,0.6,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,Coal,522,0.0,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,Animal dung,57,0.0,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,Solar,1457,0.1,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,Other,2114,0.2,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,City of Tshwane,None,2466,0.2,Gauteng,City of Tshwane,City of Tshwane,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,Electricity from mains,930276,65.5,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,Gas,402400,28.3,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,Paraffin,81391,5.7,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,Wood,3267,0.2,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,Coal,1507,0.1,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,Animal dung,69,0.0,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,Solar,553,0.0,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,Other,552,0.0,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Ekurhuleni,None,988,0.1,Gauteng,Ekurhuleni,Ekurhuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,Electricity from mains,204416,68.6,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,Gas,81023,27.2,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,Paraffin,9775,3.3,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,Wood,1209,0.4,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,Coal,639,0.2,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,Animal dung,11,0.0,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,Solar,414,0.1,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,Other,120,0.0,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Emfuleni,None,302,0.1,Gauteng,Sedibeng,Emfuleni,DsEnergyForCookings
Census 2022,Municipality,Lesedi,Electricity from mains,29855,70.1,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Lesedi,Gas,10922,25.6,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Lesedi,Paraffin,651,1.5,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Lesedi,Wood,679,1.6,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Lesedi,Coal,349,0.8,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Lesedi,Animal dung,2,0.0,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Lesedi,Solar,48,0.1,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Lesedi,Other,26,0.1,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Lesedi,None,66,0.2,Gauteng,Sedibeng,Lesedi,DsEnergyForCookings
Census 2022,Municipality,Midvaal,Electricity from mains,20602,56.5,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Midvaal,Gas,14217,39.0,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Midvaal,Paraffin,1133,3.1,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Midvaal,Wood,393,1.1,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Midvaal,Coal,27,0.1,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Midvaal,Animal dung,2,0.0,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Midvaal,Solar,57,0.2,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Midvaal,Other,13,0.0,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Midvaal,None,20,0.1,Gauteng,Sedibeng,Midvaal,DsEnergyForCookings
Census 2022,Municipality,Merafong City,Electricity from mains,55862,72.0,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Merafong City,Gas,20095,25.9,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Merafong City,Paraffin,1325,1.7,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Merafong City,Wood,138,0.2,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Merafong City,Coal,9,0.0,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Merafong City,Animal dung,2,0.0,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Merafong City,Solar,25,0.0,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Merafong City,Other,70,0.1,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Merafong City,None,74,0.1,Gauteng,West Rand,Merafong City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,Electricity from mains,91034,60.4,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,Gas,52851,35.1,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,Paraffin,5643,3.7,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,Wood,854,0.6,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,Coal,85,0.1,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,Animal dung,3,0.0,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,Solar,76,0.1,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,Other,63,0.0,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Mogale City,None,178,0.1,Gauteng,West Rand,Mogale City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,Electricity from mains,73201,57.1,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,Gas,49947,39.0,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,Paraffin,4293,3.4,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,Wood,498,0.4,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,Coal,37,0.0,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,Animal dung,0,0.0,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,Solar,39,0.0,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,Other,18,0.0,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Rand West City,None,111,0.1,Gauteng,West Rand,Rand West City,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,Electricity from mains,18436,72.4,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,Gas,3768,14.8,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,Paraffin,558,2.2,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,Wood,687,2.7,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,Coal,1750,6.9,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,Animal dung,140,0.6,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,Solar,9,0.0,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,Other,85,0.3,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Dannhauser,None,45,0.2,KwaZulu-Natal,Amajuba,Dannhauser,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,Electricity from mains,2965,37.1,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,Gas,2188,27.4,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,Paraffin,112,1.4,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,Wood,2581,32.3,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,Coal,100,1.2,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,Animal dung,28,0.3,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,Solar,11,0.1,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,Other,4,0.0,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Emadlangeni,None,10,0.1,KwaZulu-Natal,Amajuba,Emadlangeni,DsEnergyForCookings
Census 2022,Municipality,Newcastle,Electricity from mains,92899,79.6,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,Newcastle,Gas,19781,16.9,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,Newcastle,Paraffin,1632,1.4,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,Newcastle,Wood,1867,1.6,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,Newcastle,Coal,253,0.2,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,Newcastle,Animal dung,14,0.0,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,Newcastle,Solar,56,0.0,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,Newcastle,Other,65,0.1,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,Newcastle,None,197,0.2,KwaZulu-Natal,Amajuba,Newcastle,DsEnergyForCookings
Census 2022,Municipality,eThekwini,Electricity from mains,846835,75.4,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,eThekwini,Gas,257680,23.0,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,eThekwini,Paraffin,9097,0.8,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,eThekwini,Wood,4937,0.4,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,eThekwini,Coal,192,0.0,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,eThekwini,Animal dung,96,0.0,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,eThekwini,Solar,124,0.0,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,eThekwini,Other,1372,0.1,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,eThekwini,None,2406,0.2,KwaZulu-Natal,eThekwini,eThekwini,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Electricity from mains,12595,49.3,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Gas,4676,18.3,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Paraffin,126,0.5,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Wood,8078,31.6,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Coal,14,0.1,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Animal dung,5,0.0,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Solar,3,0.0,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,Other,7,0.0,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Dr Nkosazana Dlamini Zuma,None,22,0.1,KwaZulu-Natal,Harry Gwala,Dr Nkosazana Dlamini Zuma,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,Electricity from mains,16489,72.5,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,Gas,4269,18.8,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,Paraffin,818,3.6,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,Wood,1077,4.7,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,Coal,8,0.0,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,Animal dung,2,0.0,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,Solar,11,0.1,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,Other,32,0.1,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Greater Kokstad,None,32,0.1,KwaZulu-Natal,Harry Gwala,Greater Kokstad,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,Electricity from mains,14902,55.7,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,Gas,4155,15.5,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,Paraffin,803,3.0,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,Wood,6795,25.4,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,Coal,28,0.1,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,Animal dung,3,0.0,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,Solar,1,0.0,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,Other,10,0.0,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Ubuhlebezwe,None,44,0.2,KwaZulu-Natal,Harry Gwala,Ubuhlebezwe,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,Electricity from mains,25357,63.3,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,Gas,6569,16.4,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,Paraffin,372,0.9,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,Wood,7632,19.0,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,Coal,17,0.0,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,Animal dung,3,0.0,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,Solar,50,0.1,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,Other,24,0.1,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,Umzimkhulu,None,41,0.1,KwaZulu-Natal,Harry Gwala,Umzimkhulu,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,Electricity from mains,68492,71.1,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,Gas,26277,27.3,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,Paraffin,394,0.4,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,Wood,860,0.9,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,Coal,26,0.0,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,Animal dung,7,0.0,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,Solar,14,0.0,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,Other,59,0.1,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,KwaDukuza,None,238,0.2,KwaZulu-Natal,iLembe,KwaDukuza,DsEnergyForCookings
Census 2022,Municipality,Mandeni,Electricity from mains,32316,79.9,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Mandeni,Gas,6589,16.3,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Mandeni,Paraffin,100,0.2,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Mandeni,Wood,1261,3.1,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Mandeni,Coal,12,0.0,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Mandeni,Animal dung,0,0.0,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Mandeni,Solar,5,0.0,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Mandeni,Other,36,0.1,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Mandeni,None,116,0.3,KwaZulu-Natal,iLembe,Mandeni,DsEnergyForCookings
Census 2022,Municipality,Maphumulo,Electricity from mains,12478,61.2,KwaZulu-Natal,iLembe,Maphumulo,DsEnergyForCookings
Census 2022,Municipality,Maphumulo,Gas,3400,16.7,KwaZulu-Natal,iLembe,Maphumulo,DsEnergyForCookings
Census 2022,Municipality,Maphumulo,Paraffin,81,0.4,KwaZulu-Natal,iLembe,Maphumulo,DsEnergyForCookings
Census 2022,Municipality,Maphumulo,Wood,4312,21.1,KwaZulu-Natal,iLembe,Maphumulo,DsEnergyForCookings
